Date,Rate,Compounded Value
22/9/2008,1.29,695.8802926
23/9/2008,0.81,695.8959499
24/9/2008,0.5,695.9056151
25/9/2008,0.75,695.9201132
26/9/2008,0.86,695.9367379
29/9/2008,0.96,695.9552963
30/9/2008,0.9,695.9726951
1/10/2008,0.84,695.9889345
2/10/2008,0.62,696.000921
3/10/2008,0.5,696.0105877
6/10/2008,0.54,696.0210278
7/10/2008,0.81,696.0366883
8/10/2008,0.67,696.0496423
9/10/2008,0.58,696.0608564
10/10/2008,0.24,696.0654968
14/10/2008,0.34,696.0720708
15/10/2008,0.22,696.0763246
16/10/2008,0.45,696.0850255
17/10/2008,0.8,696.1004941
20/10/2008,1.24,696.1244709
21/10/2008,1.09,696.145548
22/10/2008,1.03,696.1654655
23/10/2008,0.96,696.1840299
24/10/2008,0.86,696.2006609
27/10/2008,0.84,696.2169056
28/10/2008,0.76,696.2316035
29/10/2008,0.61,696.2434008
30/10/2008,0.4,696.2511368
31/10/2008,0.44,696.2596466
3/11/2008,0.49,696.2691234
4/11/2008,0.48,696.278407
5/11/2008,0.39,696.28595
6/11/2008,0.31,696.2919458
7/11/2008,0.3,696.2977483
10/11/2008,0.29,696.3033573
12/11/2008,0.18,696.3068389
13/11/2008,0.21,696.3109006
14/11/2008,0.14,696.3136085
17/11/2008,0.12,696.3159296
18/11/2008,0.12,696.3182506
19/11/2008,0.07,696.3196046
20/11/2008,0.03,696.3201848
21/11/2008,0.02,696.3205717
24/11/2008,0.13,696.3230862
25/11/2008,0.1,696.3250204
26/11/2008,0.05,696.3259875
28/11/2008,0.01,696.3261809
1/12/2008,0.07,696.3275349
2/12/2008,0.06,696.3286955
3/12/2008,0.02,696.3290823
4/12/2008,0.02,696.3294692
5/12/2008,0.02,696.329856
8/12/2008,0.03,696.3304363
9/12/2008,0.03,696.3310166
10/12/2008,0,696.3310166
11/12/2008,0.01,696.33121
12/12/2008,0.02,696.3315968
15/12/2008,0.04,696.3323705
16/12/2008,0.04,696.3331442
17/12/2008,0.05,696.3341114
18/12/2008,0,696.3341114
19/12/2008,0.02,696.3344982
22/12/2008,0.01,696.3346916
23/12/2008,0.02,696.3350785
24/12/2008,0,696.3350785
26/12/2008,0.03,696.3356588
29/12/2008,0.06,696.3368193
30/12/2008,0.1,696.3387536
31/12/2008,0.11,696.3408813
2/1/2009,0.08,696.3424287
5/1/2009,0.14,696.3451367
6/1/2009,0.14,696.3478447
7/1/2009,0.11,696.3499725
8/1/2009,0.09,696.3517133
9/1/2009,0.07,696.3530674
12/1/2009,0.12,696.3553885
13/1/2009,0.11,696.3575163
14/1/2009,0.12,696.3598375
15/1/2009,0.11,696.3619653
16/1/2009,0.12,696.3642865
20/1/2009,0.13,696.3668011
21/1/2009,0.11,696.3689289
22/1/2009,0.1,696.3708633
23/1/2009,0.11,696.3729911
26/1/2009,0.15,696.3758926
27/1/2009,0.13,696.3784073
28/1/2009,0.19,696.3820826
29/1/2009,0.23,696.3865317
30/1/2009,0.24,696.3911743
2/2/2009,0.27,696.3963972
3/2/2009,0.32,696.4025874
4/2/2009,0.3,696.4083908
5/2/2009,0.29,696.4140007
6/2/2009,0.28,696.4194173
9/2/2009,0.32,696.4256077
10/2/2009,0.31,696.4316047
11/2/2009,0.3,696.4374083
12/2/2009,0.29,696.4430185
13/2/2009,0.29,696.4486287
17/2/2009,0.32,696.4548194
18/2/2009,0.31,696.4608166
19/2/2009,0.3,696.4666205
20/2/2009,0.27,696.471844
23/2/2009,0.3,696.4776479
24/2/2009,0.32,696.4838388
25/2/2009,0.3,696.4896428
26/2/2009,0.27,696.4948665
27/2/2009,0.26,696.4998967
2/3/2009,0.28,696.505314
3/3/2009,0.27,696.5105378
4/3/2009,0.26,696.5155681
5/3/2009,0.2,696.5194376
6/3/2009,0.2,696.5233072
9/3/2009,0.23,696.5277572
10/3/2009,0.24,696.5324007
11/3/2009,0.23,696.5368508
12/3/2009,0.21,696.5409139
13/3/2009,0.19,696.5445901
16/3/2009,0.24,696.5492337
17/3/2009,0.24,696.5538774
18/3/2009,0.21,696.5579406
19/3/2009,0.2,696.5618104
20/3/2009,0.21,696.5658737
23/3/2009,0.22,696.5701305
24/3/2009,0.21,696.5741938
25/3/2009,0.19,696.5778702
26/3/2009,0.15,696.5807726
27/3/2009,0.13,696.583288
30/3/2009,0.18,696.5867709
31/3/2009,0.21,696.5908343
1/4/2009,0.22,696.5950913
2/4/2009,0.22,696.5993483
3/4/2009,0.21,696.6034117
6/4/2009,0.2,696.6072818
7/4/2009,0.2,696.6111518
8/4/2009,0.18,696.6146349
9/4/2009,0.18,696.6181179
13/4/2009,0.18,696.621601
14/4/2009,0.17,696.6248906
15/4/2009,0.15,696.6277932
16/4/2009,0.13,696.6303088
17/4/2009,0.14,696.633018
20/4/2009,0.14,696.6357271
21/4/2009,0.15,696.6386297
22/4/2009,0.14,696.6413389
23/4/2009,0.1,696.643274
24/4/2009,0.1,696.6452091
27/4/2009,0.13,696.6477248
28/4/2009,0.13,696.6502404
29/4/2009,0.11,696.6523691
30/4/2009,0.14,696.6550783
1/5/2009,0.15,696.657981
4/5/2009,0.19,696.6616578
5/5/2009,0.19,696.6653347
6/5/2009,0.19,696.6690115
7/5/2009,0.18,696.6724949
8/5/2009,0.18,696.6759782
11/5/2009,0.19,696.6796551
12/5/2009,0.19,696.683332
13/5/2009,0.17,696.6866219
14/5/2009,0.16,696.6897183
15/5/2009,0.17,696.6930082
18/5/2009,0.19,696.6966852
19/5/2009,0.18,696.7001687
20/5/2009,0.18,696.7036522
21/5/2009,0.19,696.7073293
22/5/2009,0.18,696.7108128
26/5/2009,0.18,696.7142964
27/5/2009,0.17,696.7175864
28/5/2009,0.15,696.7204894
29/5/2009,0.14,696.7231989
1/6/2009,0.13,696.7257148
2/6/2009,0.14,696.7284243
3/6/2009,0.14,696.7311338
4/6/2009,0.14,696.7338433
5/6/2009,0.19,696.7375205
8/6/2009,0.19,696.7411977
9/6/2009,0.19,696.744875
10/6/2009,0.18,696.7483587
11/6/2009,0.19,696.752036
12/6/2009,0.18,696.7555197
15/6/2009,0.17,696.75881
16/6/2009,0.17,696.7621002
17/6/2009,0.17,696.7653905
18/6/2009,0.18,696.7688743
19/6/2009,0.18,696.7723582
22/6/2009,0.2,696.7762291
23/6/2009,0.2,696.7801001
24/6/2009,0.19,696.7837776
25/6/2009,0.18,696.7872615
26/6/2009,0.19,696.790939
29/6/2009,0.2,696.79481
30/6/2009,0.19,696.7984875
1/7/2009,0.17,696.801778
2/7/2009,0.17,696.8050684
6/7/2009,0.19,696.808746
7/7/2009,0.19,696.8124236
8/7/2009,0.18,696.8159077
9/7/2009,0.19,696.8195853
10/7/2009,0.18,696.8230694
13/7/2009,0.18,696.8265535
14/7/2009,0.18,696.8300377
15/7/2009,0.18,696.8335218
16/7/2009,0.19,696.8371996
17/7/2009,0.17,696.8404902
20/7/2009,0.19,696.8441679
21/7/2009,0.19,696.8478457
22/7/2009,0.19,696.8515235
23/7/2009,0.19,696.8552014
24/7/2009,0.18,696.8586856
27/7/2009,0.19,696.8623635
28/7/2009,0.19,696.8660414
29/7/2009,0.19,696.8697193
30/7/2009,0.18,696.8732036
31/7/2009,0.18,696.876688
3/8/2009,0.19,696.880366
4/8/2009,0.18,696.8838504
5/8/2009,0.18,696.8873348
6/8/2009,0.17,696.8906256
7/8/2009,0.18,696.8941101
10/8/2009,0.19,696.8977882
11/8/2009,0.18,696.9012726
12/8/2009,0.17,696.9045636
13/8/2009,0.17,696.9078545
14/8/2009,0.18,696.911339
17/8/2009,0.18,696.9148236
18/8/2009,0.18,696.9183082
19/8/2009,0.17,696.9215992
20/8/2009,0.17,696.9248902
21/8/2009,0.17,696.9281812
24/8/2009,0.17,696.9314723
25/8/2009,0.17,696.9347633
26/8/2009,0.15,696.9376672
27/8/2009,0.15,696.9405711
28/8/2009,0.15,696.9434751
31/8/2009,0.15,696.946379
1/9/2009,0.14,696.9490893
2/9/2009,0.14,696.9517997
3/9/2009,0.15,696.9547037
4/9/2009,0.14,696.957414
8/9/2009,0.14,696.9601244
9/9/2009,0.14,696.9628348
10/9/2009,0.14,696.9655452
11/9/2009,0.14,696.9682557
14/9/2009,0.14,696.9709661
15/9/2009,0.13,696.9734829
16/9/2009,0.1,696.975419
17/9/2009,0.1,696.977355
18/9/2009,0.08,696.9789039
21/9/2009,0.11,696.9810335
22/9/2009,0.11,696.9831632
23/9/2009,0.11,696.9852929
24/9/2009,0.1,696.9872289
25/9/2009,0.1,696.989165
28/9/2009,0.11,696.9912947
29/9/2009,0.13,696.9938116
30/9/2009,0.14,696.9965221
1/10/2009,0.1,696.9984582
2/10/2009,0.1,697.0003943
5/10/2009,0.08,697.0019432
6/10/2009,0.08,697.0034921
7/10/2009,0.09,697.0052346
8/10/2009,0.06,697.0063963
9/10/2009,0.07,697.0077516
13/10/2009,0.07,697.0091069
14/10/2009,0.07,697.0104622
15/10/2009,0.07,697.0118175
16/10/2009,0.07,697.0131728
19/10/2009,0.08,697.0147217
20/10/2009,0.08,697.0162706
21/10/2009,0.07,697.0176259
22/10/2009,0.06,697.0187876
23/10/2009,0.07,697.0201429
26/10/2009,0.08,697.0216919
27/10/2009,0.08,697.0232408
28/10/2009,0.07,697.0245961
29/10/2009,0.06,697.0257578
30/10/2009,0.05,697.0267259
2/11/2009,0.06,697.0278876
3/11/2009,0.06,697.0290494
4/11/2009,0.05,697.0300175
5/11/2009,0.04,697.0307919
6/11/2009,0.06,697.0319537
9/11/2009,0.07,697.033309
10/11/2009,0.07,697.0346643
12/11/2009,0.07,697.0360197
13/11/2009,0.06,697.0371814
16/11/2009,0.07,697.0385368
17/11/2009,0.06,697.0396985
18/11/2009,0.04,697.040473
19/11/2009,0.02,697.0408602
20/11/2009,0.02,697.0412475
23/11/2009,0.05,697.0422156
24/11/2009,0.05,697.0431837
25/11/2009,0.05,697.0441518
27/11/2009,0.03,697.0447327
30/11/2009,0.06,697.0458944
1/12/2009,0.06,697.0470562
2/12/2009,0.05,697.0480243
3/12/2009,0.06,697.049186
4/12/2009,0.06,697.0503478
7/12/2009,0.04,697.0511223
8/12/2009,0.03,697.0517032
9/12/2009,0.03,697.052284
10/12/2009,0.02,697.0526713
11/12/2009,0.03,697.0532522
14/12/2009,0.04,697.0540267
15/12/2009,0.05,697.0549948
16/12/2009,0.04,697.0557693
17/12/2009,0.04,697.0565438
18/12/2009,0.05,697.0575119
21/12/2009,0.08,697.059061
22/12/2009,0.08,697.06061
23/12/2009,0.07,697.0619654
24/12/2009,0.05,697.0629335
28/12/2009,0.11,697.0650634
29/12/2009,0.1,697.0669997
30/12/2009,0.05,697.0679679
31/12/2009,0.06,697.0691297
4/1/2010,0.08,697.0706787
5/1/2010,0.07,697.0720341
6/1/2010,0.06,697.0731959
7/1/2010,0.05,697.0741641
8/1/2010,0.05,697.0751322
11/1/2010,0.04,697.0759067
12/1/2010,0.05,697.0768749
13/1/2010,0.06,697.0780367
14/1/2010,0.05,697.0790049
15/1/2010,0.06,697.0801667
19/1/2010,0.06,697.0813285
20/1/2010,0.05,697.0822966
21/1/2010,0.06,697.0834584
22/1/2010,0.06,697.0846202
25/1/2010,0.06,697.085782
26/1/2010,0.07,697.0871375
27/1/2010,0.08,697.0886866
28/1/2010,0.08,697.0902357
29/1/2010,0.08,697.0917847
1/2/2010,0.1,697.0937211
2/2/2010,0.1,697.0956575
3/2/2010,0.1,697.0975939
4/2/2010,0.09,697.0993366
5/2/2010,0.1,697.101273
8/2/2010,0.12,697.1035967
9/2/2010,0.12,697.1059203
10/2/2010,0.11,697.1080504
11/2/2010,0.11,697.1101804
12/2/2010,0.1,697.1121169
16/2/2010,0.1,697.1140533
17/2/2010,0.1,697.1159897
18/2/2010,0.1,697.1179261
19/2/2010,0.11,697.1200562
22/2/2010,0.11,697.1221863
23/2/2010,0.12,697.1245101
24/2/2010,0.12,697.1268338
25/2/2010,0.13,697.1293512
26/2/2010,0.13,697.1318686
1/3/2010,0.13,697.134386
2/3/2010,0.14,697.1370971
3/3/2010,0.14,697.1398082
4/3/2010,0.14,697.1425193
5/3/2010,0.15,697.1454241
8/3/2010,0.16,697.1485225
9/3/2010,0.16,697.1516209
10/3/2010,0.15,697.1545257
11/3/2010,0.16,697.1576242
12/3/2010,0.15,697.160529
15/3/2010,0.17,697.1638212
16/3/2010,0.16,697.1669197
17/3/2010,0.15,697.1698245
18/3/2010,0.16,697.1729231
19/3/2010,0.16,697.1760216
22/3/2010,0.15,697.1789265
23/3/2010,0.14,697.1816378
24/3/2010,0.14,697.184349
25/3/2010,0.14,697.1870603
26/3/2010,0.14,697.1897716
29/3/2010,0.15,697.1926765
30/3/2010,0.16,697.1957752
31/3/2010,0.16,697.1988738
1/4/2010,0.16,697.2019725
2/4/2010,0.16,697.2050711
5/4/2010,0.18,697.2085572
6/4/2010,0.17,697.2118495
7/4/2010,0.17,697.2151419
8/4/2010,0.17,697.2184343
9/4/2010,0.16,697.2215331
12/4/2010,0.16,697.2246319
13/4/2010,0.16,697.2277306
14/4/2010,0.16,697.2308294
15/4/2010,0.16,697.2339282
16/4/2010,0.16,697.237027
19/4/2010,0.16,697.2401259
20/4/2010,0.16,697.2432247
21/4/2010,0.15,697.2461299
22/4/2010,0.16,697.2492288
23/4/2010,0.16,697.2523277
26/4/2010,0.16,697.2554266
27/4/2010,0.16,697.2585255
28/4/2010,0.16,697.2616244
29/4/2010,0.17,697.264917
30/4/2010,0.16,697.268016
3/5/2010,0.17,697.2713086
4/5/2010,0.16,697.2744076
5/5/2010,0.15,697.2773129
6/5/2010,0.11,697.2794435
7/5/2010,0.13,697.2819614
10/5/2010,0.16,697.2850605
11/5/2010,0.16,697.2881595
12/5/2010,0.16,697.2912586
13/5/2010,0.16,697.2943577
14/5/2010,0.16,697.2974567
17/5/2010,0.16,697.3005558
18/5/2010,0.17,697.3038486
19/5/2010,0.17,697.3071415
20/5/2010,0.17,697.3104343
21/5/2010,0.17,697.3137272
24/5/2010,0.17,697.31702
25/5/2010,0.17,697.3203129
26/5/2010,0.17,697.3236058
27/5/2010,0.17,697.3268987
28/5/2010,0.16,697.329998
1/6/2010,0.16,697.3330972
2/6/2010,0.16,697.3361965
3/6/2010,0.14,697.3389083
4/6/2010,0.14,697.3416202
7/6/2010,0.12,697.3439447
8/6/2010,0.12,697.3462692
9/6/2010,0.1,697.3482062
10/6/2010,0.1,697.3501433
11/6/2010,0.08,697.351693
14/6/2010,0.07,697.3530489
15/6/2010,0.09,697.3547923
16/6/2010,0.1,697.3567294
17/6/2010,0.09,697.3584728
18/6/2010,0.11,697.3606036
21/6/2010,0.12,697.3629282
22/6/2010,0.13,697.3654464
23/6/2010,0.13,697.3679647
24/6/2010,0.13,697.370483
25/6/2010,0.13,697.3730012
28/6/2010,0.17,697.3762944
29/6/2010,0.15,697.3792001
30/6/2010,0.18,697.382687
1/7/2010,0.17,697.3859802
2/7/2010,0.17,697.3892734
6/7/2010,0.17,697.3925667
7/7/2010,0.16,697.3956662
8/7/2010,0.15,697.398572
9/7/2010,0.16,697.4016715
12/7/2010,0.16,697.4047711
13/7/2010,0.15,697.407677
14/7/2010,0.15,697.4105828
15/7/2010,0.15,697.4134887
16/7/2010,0.15,697.4163946
19/7/2010,0.17,697.4196879
20/7/2010,0.16,697.4227876
21/7/2010,0.16,697.4258872
22/7/2010,0.16,697.4289869
23/7/2010,0.16,697.4320866
26/7/2010,0.16,697.4351863
27/7/2010,0.15,697.4380923
28/7/2010,0.15,697.4409983
29/7/2010,0.15,697.4439043
30/7/2010,0.15,697.4468103
2/8/2010,0.16,697.4499101
3/8/2010,0.16,697.4530098
4/8/2010,0.16,697.4561096
5/8/2010,0.15,697.4590157
6/8/2010,0.15,697.4619218
9/8/2010,0.15,697.4648279
10/8/2010,0.15,697.467734
11/8/2010,0.15,697.4706401
12/8/2010,0.16,697.4737399
13/8/2010,0.15,697.4766461
16/8/2010,0.16,697.479746
17/8/2010,0.17,697.4830396
18/8/2010,0.16,697.4861396
19/8/2010,0.16,697.4892395
20/8/2010,0.15,697.4921457
23/8/2010,0.16,697.4952457
24/8/2010,0.16,697.4983457
25/8/2010,0.16,697.5014456
26/8/2010,0.16,697.5045456
27/8/2010,0.15,697.5074519
30/8/2010,0.14,697.5101644
31/8/2010,0.14,697.512877
1/9/2010,0.13,697.5153958
2/9/2010,0.14,697.5181083
3/9/2010,0.14,697.5208209
7/9/2010,0.14,697.5235335
8/9/2010,0.14,697.5262461
9/9/2010,0.14,697.5289587
10/9/2010,0.14,697.5316713
13/9/2010,0.15,697.5345777
14/9/2010,0.15,697.5374841
15/9/2010,0.15,697.5403905
16/9/2010,0.16,697.5434907
17/9/2010,0.16,697.5465909
20/9/2010,0.17,697.5498848
21/9/2010,0.17,697.5531788
22/9/2010,0.16,697.556279
23/9/2010,0.16,697.5593793
24/9/2010,0.15,697.5622858
27/9/2010,0.16,697.5653861
28/9/2010,0.16,697.5684864
29/9/2010,0.16,697.5715867
30/9/2010,0.16,697.574687
1/10/2010,0.16,697.5777873
4/10/2010,0.13,697.5803063
5/10/2010,0.12,697.5826316
6/10/2010,0.13,697.5851507
7/10/2010,0.13,697.5876697
8/10/2010,0.12,697.589995
12/10/2010,0.13,697.5925141
13/10/2010,0.13,697.5950332
14/10/2010,0.14,697.597746
15/10/2010,0.14,697.6004589
18/10/2010,0.15,697.6033656
19/10/2010,0.14,697.6060785
20/10/2010,0.14,697.6087914
21/10/2010,0.13,697.6113105
22/10/2010,0.13,697.6138297
25/10/2010,0.14,697.6165426
26/10/2010,0.14,697.6192556
27/10/2010,0.14,697.6219686
28/10/2010,0.13,697.6244878
29/10/2010,0.12,697.6268132
1/11/2010,0.13,697.6293324
2/11/2010,0.13,697.6318516
3/11/2010,0.13,697.6343708
4/11/2010,0.13,697.6368901
5/11/2010,0.13,697.6394093
8/11/2010,0.13,697.6419286
9/11/2010,0.13,697.6444478
10/11/2010,0.13,697.6469671
12/11/2010,0.13,697.6494864
15/11/2010,0.14,697.6521994
16/11/2010,0.15,697.6551063
17/11/2010,0.14,697.6578194
18/11/2010,0.15,697.6607263
19/11/2010,0.14,697.6634395
22/11/2010,0.15,697.6663464
23/11/2010,0.15,697.6692533
24/11/2010,0.16,697.6723541
26/11/2010,0.16,697.6754549
29/11/2010,0.18,697.6789432
30/11/2010,0.17,697.6822378
1/12/2010,0.16,697.6853386
2/12/2010,0.16,697.6884395
3/12/2010,0.14,697.6911527
6/12/2010,0.15,697.6940597
7/12/2010,0.14,697.696773
8/12/2010,0.15,697.6996801
9/12/2010,0.14,697.7023933
10/12/2010,0.13,697.7049128
13/12/2010,0.15,697.7078199
14/12/2010,0.15,697.710727
15/12/2010,0.14,697.7134404
16/12/2010,0.13,697.7159599
17/12/2010,0.11,697.7180918
20/12/2010,0.14,697.7208051
21/12/2010,0.14,697.7235185
22/12/2010,0.14,697.7262319
23/12/2010,0.14,697.7289453
27/12/2010,0.17,697.7322401
28/12/2010,0.15,697.7351473
29/12/2010,0.13,697.7376669
30/12/2010,0.12,697.7399927
31/12/2010,0.12,697.7423185
3/1/2011,0.15,697.7452258
4/1/2011,0.14,697.7479392
5/1/2011,0.14,697.7506527
6/1/2011,0.15,697.75356
7/1/2011,0.14,697.7562734
10/1/2011,0.15,697.7591808
11/1/2011,0.15,697.7620881
12/1/2011,0.15,697.7649954
13/1/2011,0.15,697.7679028
14/1/2011,0.15,697.7708102
18/1/2011,0.16,697.7739114
19/1/2011,0.16,697.7770126
20/1/2011,0.16,697.7801138
21/1/2011,0.16,697.7832151
24/1/2011,0.16,697.7863163
25/1/2011,0.16,697.7894176
26/1/2011,0.16,697.7925189
27/1/2011,0.15,697.7954263
28/1/2011,0.15,697.7983338
31/1/2011,0.15,697.8012413
1/2/2011,0.15,697.8041488
2/2/2011,0.16,697.8072502
3/2/2011,0.14,697.8099639
4/2/2011,0.15,697.8128714
7/2/2011,0.16,697.8159728
8/2/2011,0.15,697.8188804
9/2/2011,0.14,697.8215941
10/2/2011,0.12,697.8239202
11/2/2011,0.12,697.8262463
14/2/2011,0.13,697.8287662
15/2/2011,0.13,697.8312861
16/2/2011,0.12,697.8336122
17/2/2011,0.09,697.8353568
18/2/2011,0.1,697.8372952
22/2/2011,0.12,697.8396214
23/2/2011,0.12,697.8419475
24/2/2011,0.13,697.8444675
25/2/2011,0.13,697.8469875
1/3/2011,0.14,697.8497013
2/3/2011,0.13,697.8522213
3/3/2011,0.13,697.8547414
4/3/2011,0.12,697.8570675
7/3/2011,0.11,697.8591999
8/3/2011,0.11,697.8613322
9/3/2011,0.1,697.8632707
10/3/2011,0.08,697.8648215
11/3/2011,0.08,697.8663724
14/3/2011,0.09,697.868117
15/3/2011,0.1,697.8700555
16/3/2011,0.1,697.8719941
17/3/2011,0.08,697.8735449
18/3/2011,0.07,697.8749019
21/3/2011,0.1,697.8768404
22/3/2011,0.1,697.878779
23/3/2011,0.09,697.8805237
24/3/2011,0.09,697.8822684
25/3/2011,0.09,697.8840131
28/3/2011,0.11,697.8861455
29/3/2011,0.1,697.8880841
30/3/2011,0.1,697.8900226
31/3/2011,0.09,697.8917674
1/4/2011,0.07,697.8931244
4/4/2011,0.06,697.8942875
5/4/2011,0.07,697.8956446
6/4/2011,0.06,697.8968077
7/4/2011,0.04,697.8975832
8/4/2011,0.04,697.8983586
11/4/2011,0.05,697.8993279
12/4/2011,0.05,697.9002972
13/4/2011,0.06,697.9014604
14/4/2011,0.07,697.9028174
15/4/2011,0.07,697.9041744
18/4/2011,0.07,697.9055315
19/4/2011,0.06,697.9066946
20/4/2011,0.06,697.9078578
21/4/2011,0.06,697.909021
22/4/2011,0.06,697.9101842
25/4/2011,0.07,697.9115412
26/4/2011,0.07,697.9128983
27/4/2011,0.06,697.9140615
28/4/2011,0.04,697.9148369
29/4/2011,0.04,697.9156124
2/5/2011,0.05,697.9165817
3/5/2011,0.03,697.9171633
4/5/2011,0.03,697.9177449
5/5/2011,0.02,697.9181326
6/5/2011,0.02,697.9185204
9/5/2011,0.03,697.919102
10/5/2011,0.03,697.9196836
11/5/2011,0.03,697.9202652
12/5/2011,0.02,697.9206529
13/5/2011,0.03,697.9212345
16/5/2011,0.04,697.92201
17/5/2011,0.04,697.9227854
18/5/2011,0.05,697.9237548
19/5/2011,0.05,697.9247241
20/5/2011,0.05,697.9256935
23/5/2011,0.06,697.9268567
24/5/2011,0.06,697.9280199
25/5/2011,0.06,697.9291831
26/5/2011,0.05,697.9301524
27/5/2011,0.05,697.9311218
31/5/2011,0.06,697.932285
1/6/2011,0.05,697.9332544
2/6/2011,0.04,697.9340298
3/6/2011,0.04,697.9348053
6/6/2011,0.05,697.9357747
7/6/2011,0.05,697.936744
8/6/2011,0.04,697.9375195
9/6/2011,0.05,697.9384889
10/6/2011,0.05,697.9394582
13/6/2011,0.05,697.9404276
14/6/2011,0.05,697.941397
15/6/2011,0.05,697.9423663
16/6/2011,0.05,697.9433357
17/6/2011,0.04,697.9441112
20/6/2011,0.03,697.9446928
21/6/2011,0.03,697.9452744
22/6/2011,0.02,697.9456622
23/6/2011,0.01,697.945856
24/6/2011,0.02,697.9462438
27/6/2011,0.02,697.9466315
28/6/2011,0.03,697.9472132
29/6/2011,0.02,697.9476009
30/6/2011,0.03,697.9481825
1/7/2011,0.02,697.9485703
5/7/2011,0.02,697.948958
6/7/2011,0.01,697.9491519
7/7/2011,0.03,697.9497335
8/7/2011,0.03,697.9503151
11/7/2011,0.03,697.9508968
12/7/2011,0.03,697.9514784
13/7/2011,0.01,697.9516723
14/7/2011,0.01,697.9518661
15/7/2011,0.02,697.9522539
18/7/2011,0.02,697.9526417
19/7/2011,0.03,697.9532233
20/7/2011,0.02,697.953611
21/7/2011,0.05,697.9545804
22/7/2011,0.05,697.9555498
25/7/2011,0.05,697.9565192
26/7/2011,0.07,697.9578763
27/7/2011,0.08,697.9594273
28/7/2011,0.07,697.9607845
29/7/2011,0.1,697.9627233
1/8/2011,0.1,697.964662
2/8/2011,0.06,697.9658253
3/8/2011,0.02,697.9662131
4/8/2011,0.02,697.9666008
5/8/2011,0.01,697.9667947
8/8/2011,0.05,697.9677641
9/8/2011,0.03,697.9683457
10/8/2011,0.02,697.9687335
11/8/2011,0.03,697.9693151
12/8/2011,0.02,697.9697029
15/8/2011,0.02,697.9700907
16/8/2011,0.03,697.9706723
17/8/2011,0.01,697.9708662
18/8/2011,0.01,697.9710601
19/8/2011,0.02,697.9714478
22/8/2011,0.01,697.9716417
23/8/2011,0.01,697.9718356
24/8/2011,0.02,697.9722234
25/8/2011,0.01,697.9724172
26/8/2011,0.01,697.9726111
29/8/2011,0.02,697.9729989
30/8/2011,0.01,697.9731928
31/8/2011,0.02,697.9735805
1/9/2011,0.02,697.9739683
2/9/2011,0.02,697.9743561
6/9/2011,0.02,697.9747438
7/9/2011,0.02,697.9751316
8/9/2011,0.02,697.9755193
9/9/2011,0.01,697.9757132
12/9/2011,0.01,697.9759071
13/9/2011,0.01,697.976101
14/9/2011,0.01,697.9762949
15/9/2011,0.01,697.9764888
16/9/2011,0.01,697.9766826
19/9/2011,0.01,697.9768765
20/9/2011,0.01,697.9770704
21/9/2011,0.01,697.9772643
22/9/2011,0,697.9772643
23/9/2011,0.01,697.9774582
26/9/2011,0.02,697.9778459
27/9/2011,0.01,697.9780398
28/9/2011,0.02,697.9784276
29/9/2011,0.02,697.9788153
30/9/2011,0.02,697.9792031
3/10/2011,0.02,697.9795909
4/10/2011,0.01,697.9797848
5/10/2011,0,697.9797848
6/10/2011,0.01,697.9799786
7/10/2011,0.01,697.9801725
11/10/2011,0.02,697.9805603
12/10/2011,0.02,697.9809481
13/10/2011,0.02,697.9813358
14/10/2011,0.02,697.9817236
17/10/2011,0.04,697.9824991
18/10/2011,0.04,697.9832747
19/10/2011,0.03,697.9838563
20/10/2011,0.03,697.984438
21/10/2011,0.02,697.9848257
24/10/2011,0.02,697.9852135
25/10/2011,0.01,697.9854074
26/10/2011,0.02,697.9857952
27/10/2011,0.02,697.9861829
28/10/2011,0.01,697.9863768
31/10/2011,0.01,697.9865707
1/11/2011,0.01,697.9867646
2/11/2011,0.01,697.9869585
3/11/2011,0.01,697.9871524
4/11/2011,0.01,697.9873463
7/11/2011,0.01,697.9875401
8/11/2011,0.01,697.987734
9/11/2011,0.01,697.9879279
10/11/2011,0.01,697.9881218
14/11/2011,0.01,697.9883157
15/11/2011,0.01,697.9885096
16/11/2011,0.01,697.9887035
17/11/2011,0.02,697.9890912
18/11/2011,0.01,697.9892851
21/11/2011,0.02,697.9896729
22/11/2011,0.02,697.9900607
23/11/2011,0.02,697.9904484
25/11/2011,0.02,697.9908362
28/11/2011,0.03,697.9914179
29/11/2011,0.02,697.9918056
30/11/2011,0.01,697.9919995
1/12/2011,0.01,697.9921934
2/12/2011,0.02,697.9925812
5/12/2011,0.01,697.9927751
6/12/2011,0.01,697.9929689
7/12/2011,0.02,697.9933567
8/12/2011,0.01,697.9935506
9/12/2011,0.01,697.9937445
12/12/2011,0.01,697.9939384
13/12/2011,0.01,697.9941323
14/12/2011,0.01,697.9943262
15/12/2011,0,697.9943262
16/12/2011,0,697.9943262
19/12/2011,0,697.9943262
20/12/2011,0.01,697.99452
21/12/2011,0.01,697.9947139
22/12/2011,0.01,697.9949078
23/12/2011,0.01,697.9951017
27/12/2011,0.02,697.9954895
28/12/2011,0.01,697.9956834
29/12/2011,0.02,697.9960711
30/12/2011,0.02,697.9964589
3/1/2012,0.02,697.9968467
4/1/2012,0.02,697.9972345
5/1/2012,0.02,697.9976222
6/1/2012,0.02,697.99801
9/1/2012,0.01,697.9982039
10/1/2012,0.02,697.9985917
11/1/2012,0.02,697.9989795
12/1/2012,0.03,697.9995611
